id,gen,name,hp,atk,def,spa,spd,spe,weight,height,isNonstandard,dex_number,alias
3962,sm,Alakazam-Mega,55,50,65,175,105,150,48.0,1.2,Standard,,alakazam-mega
3963,sm,Latios-Mega,80,130,100,160,120,110,70.0,2.3,Standard,,latios-mega
3964,sm,Gyarados-Mega,95,155,109,70,130,81,305.0,6.5,Standard,,gyarados-mega
3965,sm,Medicham-Mega,60,100,85,80,85,100,31.5,1.3,Standard,,medicham-mega
3966,sm,Darmanitan-Zen,105,30,105,140,105,55,92.9,1.3,Standard,,darmanitan-zen
3967,sm,Pidgeot-Mega,83,80,80,135,80,121,50.5,2.2,Standard,,pidgeot-mega
3968,sm,Pinsir-Mega,65,155,120,65,90,105,59.0,1.7,Standard,,pinsir-mega
3969,sm,Manectric-Mega,70,75,80,135,80,135,44.0,1.8,Standard,,manectric-mega
3970,sm,Aggron-Mega,70,140,230,60,80,50,395.0,2.2,Standard,,aggron-mega
3971,sm,Aegislash-Blade,60,150,50,150,50,60,53.0,1.7,Standard,,aegislash-blade
3972,sm,Kyogre-Primal,100,150,90,180,160,90,430.0,9.8,Standard,,kyogre-primal
3973,sm,Scizor-Mega,70,150,140,65,100,75,125.0,2.0,Standard,,scizor-mega
3974,sm,Mewtwo-Mega-X,106,190,100,154,100,130,127.0,2.3,Standard,,mewtwo-mega-x
3975,sm,Sceptile-Mega,70,110,75,145,85,145,55.2,1.9,Standard,,sceptile-mega
3976,sm,Ampharos-Mega,90,95,105,165,110,45,61.5,1.4,Standard,,ampharos-mega
3977,sm,Houndoom-Mega,75,90,90,140,90,115,49.5,1.9,Standard,,houndoom-mega
3978,sm,Gengar-Mega,60,65,80,170,95,130,40.5,1.4,Standard,,gengar-mega
3979,sm,Castform-Sunny,70,70,70,70,70,70,0.8,0.3,Standard,,castform-sunny
3980,sm,Blaziken-Mega,80,160,80,130,80,100,52.0,1.9,Standard,,blaziken-mega
3981,sm,Absol-Mega,65,150,60,115,60,115,49.0,1.2,Standard,,absol-mega
3982,sm,Cherrim-Sunshine,70,60,70,87,78,85,9.3,0.5,Standard,,cherrim-sunshine
3983,sm,Charizard-Mega-Y,78,104,78,159,115,100,100.5,1.7,Standard,,charizard-mega-y
3984,sm,Swampert-Mega,100,150,110,95,110,70,102.0,1.9,Standard,,swampert-mega
3985,sm,Venusaur-Mega,80,100,123,122,120,80,155.5,2.4,Standard,,venusaur-mega
3986,sm,Salamence-Mega,95,145,130,120,90,120,112.6,1.8,Standard,,salamence-mega
3987,sm,Beedrill-Mega,65,150,40,15,80,145,40.5,1.4,Standard,,beedrill-mega
3988,sm,Blastoise-Mega,79,103,120,135,115,78,101.1,1.6,Standard,,blastoise-mega
3989,sm,Abomasnow-Mega,90,132,105,132,105,30,185.0,2.7,Standard,,abomasnow-mega
3990,sm,Necrozma-Ultra,97,167,97,167,97,129,230.0,7.5,Standard,,necrozma-ultra
3991,sm,Mimikyu-Busted-Totem,55,90,80,50,105,96,2.8,0.4,Standard,,mimikyu-busted-totem
3992,sm,Altaria-Mega,75,110,110,110,105,80,20.6,1.5,Standard,,altaria-mega
3993,sm,Mawile-Mega,50,105,125,55,95,50,23.5,1.0,Standard,,mawile-mega
3994,sm,Groudon-Primal,100,180,160,150,90,90,999.7,5.0,Standard,,groudon-primal
3995,sm,Minior-Meteor,60,60,100,60,100,60,40.0,0.3,Standard,,minior-meteor
3996,sm,Meloetta-Pirouette,100,128,90,77,77,128,6.5,0.6,Standard,,meloetta-pirouette
3997,sm,Zygarde-Complete,216,100,121,91,95,85,610.0,4.5,Standard,,zygarde-complete
3998,sm,Tyranitar-Mega,100,164,150,95,120,71,255.0,2.5,Standard,,tyranitar-mega
3999,sm,Castform-Rainy,70,70,70,70,70,70,0.8,0.3,Standard,,castform-rainy
4000,sm,Garchomp-Mega,108,170,115,120,95,92,95.0,1.9,Standard,,garchomp-mega
4001,sm,Aerodactyl-Mega,80,135,85,70,95,150,79.0,2.1,Standard,,aerodactyl-mega
4002,sm,Crucibelle-Mega,106,135,75,91,125,108,22.5,1.4,CAP,,crucibelle-mega
4003,sm,Audino-Mega,103,60,126,80,126,50,32.0,1.5,Standard,,audino-mega
4004,sm,Wishiwashi-School,45,140,130,140,135,30,78.6,8.2,Standard,,wishiwashi-school
4005,sm,Glalie-Mega,80,120,80,120,80,100,350.2,2.1,Standard,,glalie-mega
4006,sm,Camerupt-Mega,70,120,100,145,105,20,320.5,2.5,Standard,,camerupt-mega
4007,sm,Kangaskhan-Mega,105,125,100,60,100,100,100.0,2.2,Standard,,kangaskhan-mega
4008,sm,Lucario-Mega,70,145,88,140,70,112,57.5,1.3,Standard,,lucario-mega
4009,sm,Sharpedo-Mega,70,140,70,110,65,105,130.3,2.5,Standard,,sharpedo-mega
4010,sm,Metagross-Mega,80,145,150,105,110,110,942.9,2.5,Standard,,metagross-mega
4011,sm,Mimikyu-Busted,55,90,80,50,105,96,0.7,0.2,Standard,,mimikyu-busted
4012,sm,Slowbro-Mega,95,75,180,130,80,30,120.0,2.0,Standard,,slowbro-mega
4013,sm,Mewtwo-Mega-Y,106,150,70,194,120,140,33.0,1.5,Standard,,mewtwo-mega-y
4014,sm,Greninja-Ash,72,145,67,153,71,132,40.0,1.5,Standard,,greninja-ash
4015,sm,Heracross-Mega,80,185,115,40,105,75,62.5,1.7,Standard,,heracross-mega
4016,sm,Latias-Mega,80,100,120,140,150,110,52.0,1.8,Standard,,latias-mega
4017,sm,Gardevoir-Mega,68,85,65,165,135,100,48.4,1.6,Standard,,gardevoir-mega
4018,sm,Sableye-Mega,50,85,125,85,115,20,161.0,0.5,Standard,,sableye-mega
4019,ss,Syclar,40,76,45,74,39,91,4.0,0.2,CAP,-1,syclar
4020,ss,Tactite,70,40,65,100,65,95,16.0,0.6,CAP,-10,tactite
4021,ss,Stratagem,90,60,65,120,70,130,45.0,0.9,CAP,-11,stratagem
4022,ss,Privatyke,65,75,65,40,60,45,35.0,1.0,CAP,-12,privatyke
4023,ss,Arghonaut,105,110,95,70,100,75,151.0,1.7,CAP,-13,arghonaut
4024,ss,Kitsunoh,80,103,85,55,80,110,51.0,1.1,CAP,-14,kitsunoh
4025,ss,Cyclohm,108,60,118,112,70,80,59.0,1.6,CAP,-15,cyclohm
4026,ss,Colossoil,133,122,72,71,72,95,683.6,2.6,CAP,-16,colossoil
4027,ss,Krilowatt,151,84,73,83,74,105,10.6,0.7,CAP,-17,krilowatt
4028,ss,Voodoll,55,40,55,75,50,70,25.0,1.0,CAP,-18,voodoll
4029,ss,Voodoom,90,85,80,130,80,110,75.5,2.0,CAP,-19,voodoom
4030,ss,Syclant,70,116,70,114,64,121,52.0,1.7,CAP,-2,syclant
4031,ss,Scratchet,55,85,80,20,70,40,20.0,0.5,CAP,-20,scratchet
4032,ss,Tomohawk,105,60,90,115,80,85,37.2,1.27,CAP,-21,tomohawk
4033,ss,Necturine,49,55,60,50,75,51,1.8,0.3,CAP,-22,necturine
4034,ss,Necturna,64,120,100,85,120,58,49.6,1.65,CAP,-23,necturna
4035,ss,Mollux,95,45,83,131,105,76,41.0,1.2,CAP,-24,mollux
4036,ss,Cupra,50,60,49,67,30,44,4.8,0.5,CAP,-25,cupra
4037,ss,Argalis,60,90,89,87,40,54,341.4,1.3,CAP,-26,argalis
4038,ss,Aurumoth,110,120,99,117,60,94,193.0,2.1,CAP,-27,aurumoth
4039,ss,Brattler,80,70,40,20,90,30,11.5,1.8,CAP,-28,brattler
4040,ss,Malaconda,115,100,60,40,130,55,108.8,5.5,CAP,-29,malaconda
4041,ss,Revenankh,90,105,90,65,110,65,44.0,1.8,CAP,-3,revenankh
4042,ss,Cawdet,35,72,85,40,55,88,25.0,0.76,CAP,-30,cawdet
4043,ss,Cawmodore,50,92,130,65,75,118,37.0,1.7,CAP,-31,cawmodore
4044,ss,Volkritter,60,30,50,80,60,70,15.0,0.3,CAP,-32,volkritter
4045,ss,Volkraken,100,45,80,135,100,95,44.5,1.3,CAP,-33,volkraken
4046,ss,Snugglow,40,37,79,91,68,70,6.0,1.2,CAP,-34,snugglow
4047,ss,Plasmanta,60,57,119,131,98,100,460.0,7.0,CAP,-35,plasmanta
4048,ss,Floatoy,48,70,40,70,30,77,1.9,0.8,CAP,-36,floatoy
4049,ss,Caimanoe,73,85,65,80,40,87,72.5,1.4,CAP,-37,caimanoe
4050,ss,Naviathan,103,110,90,95,65,97,510.0,3.0,CAP,-38,naviathan
4051,ss,Crucibelle,106,105,65,75,85,104,23.6,1.3,CAP,-39,crucibelle
4052,ss,Embirch,60,40,55,65,40,60,15.0,0.6,CAP,-4,embirch
4053,ss,Pluffle,74,38,51,65,78,49,1.8,0.8,CAP,-40,pluffle
4054,ss,Kerfluffle,84,78,86,115,88,119,24.2,2.1,CAP,-41,kerfluffle
4055,ss,Pajantom,84,133,71,51,111,101,3.1,1.1,CAP,-42,pajantom
4056,ss,Mumbao,55,30,64,87,73,66,83.0,1.0,CAP,-43,mumbao
4057,ss,Jumbao,92,63,97,124,104,96,200.0,2.4,CAP,-44,jumbao
4058,ss,Fawnifer,49,61,42,52,40,76,6.9,0.7,CAP,-45,fawnifer
4059,ss,Electrelk,59,81,67,57,55,101,41.5,1.4,CAP,-46,electrelk
4060,ss,Caribolt,84,106,82,77,80,106,140.0,2.5,CAP,-47,caribolt
4061,ss,Smogecko,48,66,43,58,48,56,8.5,0.5,CAP,-48,smogecko
4062,ss,Smoguana,68,86,53,68,68,76,22.2,1.5,CAP,-49,smoguana
4063,ss,Flarelm,90,50,95,75,70,40,73.0,1.4,CAP,-5,flarelm
4064,ss,Smokomodo,88,116,67,88,78,97,205.0,2.2,CAP,-50,smokomodo
4065,ss,Swirlpool,61,49,70,50,62,28,7.0,0.5,CAP,-51,swirlpool
4066,ss,Coribalis,76,69,90,65,77,43,24.5,1.4,CAP,-52,coribalis
4067,ss,Snaelstrom,91,94,110,80,97,63,120.0,2.0,CAP,-53,snaelstrom
4068,ss,Justyke,72,70,56,83,68,30,36.5,0.4,CAP,-54,justyke
4069,ss,Equilibra,102,50,96,133,118,60,51.3,0.8,CAP,-55,equilibra
4070,ss,Solotl,68,48,34,72,24,84,11.8,0.6,CAP,-56,solotl
4071,ss,Astrolotl,108,108,74,92,64,114,50.0,1.9,CAP,-57,astrolotl
4072,ss,Miasmite,40,85,60,52,52,44,10.1,0.6,CAP,-58,miasmite
4073,ss,Miasmaw,85,135,60,88,105,99,57.0,1.2,CAP,-59,miasmaw
4074,ss,Pyroak,120,70,105,70,65,60,168.0,2.1,CAP,-6,pyroak
4075,ss,Chromera,85,85,115,115,100,100,215.0,2.5,CAP,-60,chromera
4076,ss,Nohface,50,73,50,30,50,80,5.9,0.5,CAP,-61,nohface
4077,ss,Monohm,53,40,58,67,55,55,4.1,0.6,CAP,-62,monohm
4078,ss,Duohm,88,40,103,77,60,60,19.2,1.1,CAP,-63,duohm
4079,ss,Dorsoil,103,72,52,61,52,65,145.0,1.3,CAP,-64,dorsoil
4080,ss,Protowatt,51,44,33,43,34,65,0.1,0.1,CAP,-65,protowatt
4081,ss,Venomicon,85,50,113,118,90,64,11.5,0.8,CAP,-66,venomicon
4082,ss,Venomicon-Epilogue,85,102,85,62,85,101,12.4,0.8,CAP,-66,venomicon-epilogue
4083,ss,Saharascal,50,80,65,45,90,70,48.0,1.2,CAP,-67,saharascal
4084,ss,Saharaja,70,112,105,65,123,78,303.9,2.3,CAP,-68,saharaja
4085,ss,Breezi,50,46,69,60,50,75,0.6,0.4,CAP,-7,breezi
4086,ss,Fidgit,95,76,109,90,80,105,53.0,0.9,CAP,-8,fidgit
4087,ss,Rebble,45,25,65,75,55,80,7.0,0.3,CAP,-9,rebble
4088,ss,Bulbasaur,45,49,49,65,65,45,6.9,0.7,Standard,1,bulbasaur
4089,ss,Caterpie,45,30,35,20,20,45,2.9,0.3,Standard,10,caterpie
4090,ss,Voltorb,40,30,50,55,55,100,10.4,0.5,NatDex,100,voltorb
4091,ss,Voltorb-Hisui,40,30,50,55,55,100,13.0,0.5,Standard,100,voltorb-hisui
4092,ss,Electrode,60,50,70,80,80,150,66.6,1.2,NatDex,101,electrode
4093,ss,Electrode-Hisui,60,50,70,80,80,150,71.0,1.2,Standard,101,electrode-hisui
4094,ss,Exeggcute,60,40,80,60,45,40,2.5,0.4,Standard,102,exeggcute
4095,ss,Exeggutor,95,95,85,125,75,55,120.0,2.0,Standard,103,exeggutor
4096,ss,Exeggutor-Alola,95,105,85,125,75,45,415.6,10.9,Standard,103,exeggutor-alola
4097,ss,Cubone,50,50,95,40,50,35,6.5,0.4,Standard,104,cubone
4098,ss,Marowak,60,80,110,50,80,45,45.0,1.0,Standard,105,marowak
4099,ss,Marowak-Alola,60,80,110,50,80,45,34.0,1.0,Standard,105,marowak-alola
4100,ss,Marowak-Alola-Totem,60,80,110,50,80,45,98.0,1.7,NatDex,105,marowak-alola-totem
4101,ss,Hitmonlee,50,120,53,35,110,87,49.8,1.5,Standard,106,hitmonlee
4102,ss,Hitmonchan,50,105,79,35,110,76,50.2,1.4,Standard,107,hitmonchan
4103,ss,Lickitung,90,55,75,60,75,30,65.5,1.2,Standard,108,lickitung
4104,ss,Koffing,40,65,95,60,45,35,1.0,0.6,Standard,109,koffing
4105,ss,Metapod,50,20,55,25,25,30,9.9,0.7,Standard,11,metapod
4106,ss,Weezing,65,90,120,85,70,60,9.5,1.2,Standard,110,weezing
4107,ss,Weezing-Galar,65,90,120,85,70,60,16.0,3.0,Standard,110,weezing-galar
4108,ss,Rhyhorn,80,85,95,30,30,25,115.0,1.0,Standard,111,rhyhorn
4109,ss,Rhydon,105,130,120,45,45,40,120.0,1.9,Standard,112,rhydon
4110,ss,Chansey,250,5,5,35,105,50,34.6,1.1,Standard,113,chansey
4111,ss,Tangela,65,55,115,100,40,60,35.0,1.0,Standard,114,tangela
4112,ss,Kangaskhan,105,95,80,40,80,90,80.0,2.2,Standard,115,kangaskhan
4113,ss,Horsea,30,40,70,70,25,60,8.0,0.4,Standard,116,horsea
4114,ss,Seadra,55,65,95,95,45,85,25.0,1.2,Standard,117,seadra
4115,ss,Goldeen,45,67,60,35,50,63,15.0,0.6,Standard,118,goldeen
4116,ss,Seaking,80,92,65,65,80,68,39.0,1.3,Standard,119,seaking
4117,ss,Butterfree,60,45,50,90,80,70,32.0,1.1,Standard,12,butterfree
4118,ss,Staryu,30,45,55,70,55,85,34.5,0.8,Standard,120,staryu
4119,ss,Starmie,60,75,85,100,85,115,80.0,1.1,Standard,121,starmie
4120,ss,Mr. Mime,40,45,65,100,120,90,54.5,1.3,Standard,122,mr-mime
4121,ss,Mr. Mime-Galar,50,65,65,90,90,100,56.8,1.4,Standard,122,mr-mime-galar
4122,ss,Scyther,70,110,80,55,80,105,56.0,1.5,Standard,123,scyther
4123,ss,Jynx,65,50,35,115,95,95,40.6,1.4,Standard,124,jynx
4124,ss,Electabuzz,65,83,57,95,85,105,30.0,1.1,Standard,125,electabuzz
4125,ss,Magmar,65,95,57,100,85,93,44.5,1.3,Standard,126,magmar
4126,ss,Pinsir,65,125,100,55,70,85,55.0,1.5,Standard,127,pinsir
4127,ss,Tauros,75,100,95,40,70,110,88.4,1.4,Standard,128,tauros
4128,ss,Magikarp,20,10,55,15,20,80,10.0,0.9,Standard,129,magikarp
4129,ss,Weedle,40,35,30,20,20,50,3.2,0.3,NatDex,13,weedle
4130,ss,Gyarados,95,125,79,60,100,81,235.0,6.5,Standard,130,gyarados
4131,ss,Lapras,130,85,80,85,95,60,220.0,2.5,Standard,131,lapras
4132,ss,Ditto,48,48,48,48,48,48,4.0,0.3,Standard,132,ditto
4133,ss,Eevee,55,55,50,45,65,55,6.5,0.3,Standard,133,eevee
4134,ss,Eevee-Starter,65,75,70,65,85,75,6.5,0.3,NatDex,133,eevee-starter
4135,ss,Vaporeon,130,65,60,110,95,65,29.0,1.0,Standard,134,vaporeon
4136,ss,Jolteon,65,65,60,110,95,130,24.5,0.8,Standard,135,jolteon
4137,ss,Flareon,65,130,60,95,110,65,25.0,0.9,Standard,136,flareon
4138,ss,Porygon,65,60,70,85,75,40,36.5,0.8,Standard,137,porygon
4139,ss,Omanyte,35,40,100,90,55,35,7.5,0.4,Standard,138,omanyte
4140,ss,Omastar,70,60,125,115,70,55,35.0,1.0,Standard,139,omastar
4141,ss,Kakuna,45,25,50,25,25,35,10.0,0.6,NatDex,14,kakuna
4142,ss,Kabuto,30,80,90,55,45,55,11.5,0.5,Standard,140,kabuto
4143,ss,Kabutops,60,115,105,65,70,80,40.5,1.3,Standard,141,kabutops
4144,ss,Aerodactyl,80,105,65,60,75,130,59.0,1.8,Standard,142,aerodactyl
4145,ss,Snorlax,160,110,65,65,110,30,460.0,2.1,Standard,143,snorlax
4146,ss,Articuno,90,85,100,95,125,85,55.4,1.7,Standard,144,articuno
4147,ss,Articuno-Galar,90,85,85,125,100,95,50.9,1.7,Standard,144,articuno-galar
4148,ss,Zapdos,90,90,85,125,90,100,52.6,1.6,Standard,145,zapdos
4149,ss,Zapdos-Galar,90,125,90,85,90,100,58.2,1.6,Standard,145,zapdos-galar
4150,ss,Moltres,90,100,90,125,85,90,60.0,2.0,Standard,146,moltres
4151,ss,Moltres-Galar,90,85,90,100,125,90,66.0,2.0,Standard,146,moltres-galar
4152,ss,Dratini,41,64,45,50,50,50,3.3,1.8,Standard,147,dratini
4153,ss,Dragonair,61,84,65,70,70,70,16.5,4.0,Standard,148,dragonair
4154,ss,Dragonite,91,134,95,100,100,80,210.0,2.2,Standard,149,dragonite
4155,ss,Beedrill,65,90,40,45,80,75,29.5,1.0,NatDex,15,beedrill
4156,ss,Mewtwo,106,110,90,154,90,130,122.0,2.0,Standard,150,mewtwo
4157,ss,Mew,100,100,100,100,100,100,4.0,0.4,Standard,151,mew
4158,ss,Chikorita,45,49,65,49,65,45,6.4,0.9,NatDex,152,chikorita
4159,ss,Bayleef,60,62,80,63,80,60,15.8,1.2,NatDex,153,bayleef
4160,ss,Meganium,80,82,100,83,100,80,100.5,1.8,NatDex,154,meganium
4161,ss,Cyndaquil,39,52,43,60,50,65,7.9,0.5,NatDex,155,cyndaquil
4162,ss,Quilava,58,64,58,80,65,80,19.0,0.9,NatDex,156,quilava
4163,ss,Typhlosion,78,84,78,109,85,100,79.5,1.7,NatDex,157,typhlosion
4164,ss,Typhlosion-Hisui,73,84,78,119,85,95,69.8,1.6,Standard,157,typhlosion-hisui
4165,ss,Totodile,50,65,64,44,48,43,9.5,0.6,NatDex,158,totodile
4166,ss,Croconaw,65,80,80,59,63,58,25.0,1.1,NatDex,159,croconaw
4167,ss,Pidgey,40,45,40,35,35,56,1.8,0.3,NatDex,16,pidgey
4168,ss,Feraligatr,85,105,100,79,83,78,88.8,2.3,NatDex,160,feraligatr
4169,ss,Sentret,35,46,34,35,45,20,6.0,0.8,NatDex,161,sentret
4170,ss,Furret,85,76,64,45,55,90,32.5,1.8,NatDex,162,furret
4171,ss,Hoothoot,60,30,30,36,56,50,21.2,0.7,Standard,163,hoothoot
4172,ss,Noctowl,100,50,50,86,96,70,40.8,1.6,Standard,164,noctowl
4173,ss,Ledyba,40,20,30,40,80,55,10.8,1.0,NatDex,165,ledyba
4174,ss,Ledian,55,35,50,55,110,85,35.6,1.4,NatDex,166,ledian
4175,ss,Spinarak,40,60,40,40,40,30,8.5,0.5,NatDex,167,spinarak
4176,ss,Ariados,70,90,70,60,70,40,33.5,1.1,NatDex,168,ariados
4177,ss,Crobat,85,90,80,70,80,130,75.0,1.8,Standard,169,crobat
4178,ss,Pidgeotto,63,60,55,50,50,71,30.0,1.1,NatDex,17,pidgeotto
4179,ss,Chinchou,75,38,38,56,56,67,12.0,0.5,Standard,170,chinchou
4180,ss,Lanturn,125,58,58,76,76,67,22.5,1.2,Standard,171,lanturn
4181,ss,Pichu,20,40,15,35,35,60,2.0,0.3,Standard,172,pichu
4182,ss,Cleffa,50,25,28,45,55,15,3.0,0.3,Standard,173,cleffa
4183,ss,Igglybuff,90,30,15,40,20,15,1.0,0.3,Standard,174,igglybuff
4184,ss,Togepi,35,20,65,40,65,20,1.5,0.3,Standard,175,togepi
4185,ss,Togetic,55,40,85,80,105,40,3.2,0.6,Standard,176,togetic
4186,ss,Natu,40,50,45,70,45,70,2.0,0.2,Standard,177,natu
4187,ss,Xatu,65,75,70,95,70,95,15.0,1.5,Standard,178,xatu
4188,ss,Mareep,55,40,40,65,45,35,7.8,0.6,NatDex,179,mareep
4189,ss,Pidgeot,83,80,75,70,70,101,39.5,1.5,NatDex,18,pidgeot
4190,ss,Flaaffy,70,55,55,80,60,45,13.3,0.8,NatDex,180,flaaffy
4191,ss,Ampharos,90,75,85,115,90,55,61.5,1.4,NatDex,181,ampharos
4192,ss,Bellossom,75,80,95,90,100,50,5.8,0.4,Standard,182,bellossom
4193,ss,Marill,70,20,50,20,50,40,8.5,0.4,Standard,183,marill
4194,ss,Azumarill,100,50,80,60,80,50,28.5,0.8,Standard,184,azumarill
4195,ss,Sudowoodo,70,100,115,30,65,30,38.0,1.2,Standard,185,sudowoodo
4196,ss,Politoed,90,75,75,90,100,70,33.9,1.1,Standard,186,politoed
4197,ss,Hoppip,35,35,40,35,55,50,0.5,0.4,NatDex,187,hoppip
4198,ss,Skiploom,55,45,50,45,65,80,1.0,0.6,NatDex,188,skiploom
4199,ss,Jumpluff,75,55,70,55,95,110,3.0,0.8,NatDex,189,jumpluff
4200,ss,Rattata,30,56,35,25,35,72,3.5,0.3,NatDex,19,rattata
4201,ss,Rattata-Alola,30,56,35,25,35,72,3.8,0.3,NatDex,19,rattata-alola
4202,ss,Aipom,55,70,55,40,55,85,11.5,0.8,NatDex,190,aipom
4203,ss,Sunkern,30,30,30,30,30,30,1.8,0.3,NatDex,191,sunkern
4204,ss,Sunflora,75,75,55,105,85,30,8.5,0.8,NatDex,192,sunflora
4205,ss,Yanma,65,65,45,75,45,95,38.0,1.2,NatDex,193,yanma
4206,ss,Wooper,55,45,45,25,25,15,8.5,0.4,Standard,194,wooper
4207,ss,Quagsire,95,85,85,65,65,35,75.0,1.4,Standard,195,quagsire
4208,ss,Espeon,65,65,60,130,95,110,26.5,0.9,Standard,196,espeon
4209,ss,Umbreon,95,65,110,60,130,65,27.0,1.0,Standard,197,umbreon
4210,ss,Murkrow,60,85,42,85,42,91,2.1,0.5,NatDex,198,murkrow
4211,ss,Slowking,95,75,80,100,110,30,79.5,2.0,Standard,199,slowking
4212,ss,Slowking-Galar,95,65,80,110,110,30,79.5,1.8,Standard,199,slowking-galar
4213,ss,Ivysaur,60,62,63,80,80,60,13.0,1.0,Standard,2,ivysaur
4214,ss,Raticate,55,81,60,50,70,97,18.5,0.7,NatDex,20,raticate
4215,ss,Raticate-Alola,75,71,70,40,80,77,25.5,0.7,NatDex,20,raticate-alola
4216,ss,Raticate-Alola-Totem,75,71,70,40,80,77,105.0,1.4,NatDex,20,raticate-alola-totem
4217,ss,Misdreavus,60,60,60,85,85,85,1.0,0.7,NatDex,200,misdreavus
4218,ss,Unown,48,72,48,72,48,48,5.0,0.5,NatDex,201,unown
4219,ss,Wobbuffet,190,33,58,33,58,33,28.5,1.3,Standard,202,wobbuffet
4220,ss,Girafarig,70,80,65,90,65,85,41.5,1.5,NatDex,203,girafarig
4221,ss,Pineco,50,65,90,35,35,15,7.2,0.6,NatDex,204,pineco
4222,ss,Forretress,75,90,140,60,60,40,125.8,1.2,NatDex,205,forretress
4223,ss,Dunsparce,100,70,70,65,65,45,14.0,1.5,Standard,206,dunsparce
4224,ss,Gligar,65,75,105,35,65,85,64.8,1.1,NatDex,207,gligar
4225,ss,Steelix,75,85,200,55,65,30,400.0,9.2,Standard,208,steelix
4226,ss,Snubbull,60,80,50,40,40,30,7.8,0.6,NatDex,209,snubbull
4227,ss,Spearow,40,60,30,31,31,70,2.0,0.3,NatDex,21,spearow
4228,ss,Granbull,90,120,75,60,60,45,48.7,1.4,NatDex,210,granbull
4229,ss,Qwilfish,65,95,85,55,55,85,3.9,0.5,Standard,211,qwilfish
4230,ss,Qwilfish-Hisui,65,95,85,55,55,85,3.9,0.5,Standard,211,qwilfish-hisui
4231,ss,Scizor,70,130,100,55,80,65,118.0,1.8,Standard,212,scizor
4232,ss,Shuckle,20,10,230,10,230,5,20.5,0.6,Standard,213,shuckle
4233,ss,Heracross,80,125,75,40,95,85,54.0,1.5,Standard,214,heracross
4234,ss,Sneasel,55,95,55,35,75,115,28.0,0.9,Standard,215,sneasel
4235,ss,Sneasel-Hisui,55,95,55,35,75,115,27.0,0.9,Standard,215,sneasel-hisui
4236,ss,Teddiursa,60,80,50,50,50,40,8.8,0.6,NatDex,216,teddiursa
4237,ss,Ursaring,90,130,75,75,75,55,125.8,1.8,NatDex,217,ursaring
4238,ss,Slugma,40,40,40,70,40,20,35.0,0.7,NatDex,218,slugma
4239,ss,Magcargo,60,50,120,90,80,30,55.0,0.8,NatDex,219,magcargo
4240,ss,Fearow,65,90,65,61,61,100,38.0,1.2,NatDex,22,fearow
4241,ss,Swinub,50,50,40,30,30,50,6.5,0.4,Standard,220,swinub
4242,ss,Piloswine,100,100,80,60,60,50,55.8,1.1,Standard,221,piloswine
4243,ss,Corsola,65,55,95,65,95,35,5.0,0.6,Standard,222,corsola
4244,ss,Corsola-Galar,60,55,100,65,100,30,0.5,0.6,Standard,222,corsola-galar
4245,ss,Remoraid,35,65,35,65,35,65,12.0,0.6,Standard,223,remoraid
4246,ss,Octillery,75,105,75,105,75,45,28.5,0.9,Standard,224,octillery
4247,ss,Delibird,45,55,45,65,45,75,16.0,0.9,Standard,225,delibird
4248,ss,Mantine,85,40,70,80,140,70,220.0,2.1,Standard,226,mantine
4249,ss,Skarmory,65,80,140,40,70,70,50.5,1.7,Standard,227,skarmory
4250,ss,Houndour,45,60,30,80,50,65,10.8,0.6,NatDex,228,houndour
4251,ss,Houndoom,75,90,50,110,80,95,35.0,1.4,NatDex,229,houndoom
4252,ss,Ekans,35,60,44,40,54,55,6.9,2.0,NatDex,23,ekans
4253,ss,Kingdra,75,95,95,95,95,85,152.0,1.8,Standard,230,kingdra
4254,ss,Phanpy,90,60,60,40,40,40,33.5,0.5,NatDex,231,phanpy
4255,ss,Donphan,90,120,120,60,60,50,120.0,1.1,NatDex,232,donphan
4256,ss,Porygon2,85,80,90,105,95,60,32.5,0.6,Standard,233,porygon2
4257,ss,Stantler,73,95,62,85,65,85,71.2,1.4,NatDex,234,stantler
4258,ss,Smeargle,55,20,35,20,45,75,58.0,1.2,NatDex,235,smeargle
4259,ss,Tyrogue,35,35,35,35,35,35,21.0,0.7,Standard,236,tyrogue
4260,ss,Hitmontop,50,95,95,35,110,70,48.0,1.4,Standard,237,hitmontop
4261,ss,Smoochum,45,30,15,85,65,65,6.0,0.4,Standard,238,smoochum
4262,ss,Elekid,45,63,37,65,55,95,23.5,0.6,Standard,239,elekid
4263,ss,Arbok,60,95,69,65,79,80,65.0,3.5,NatDex,24,arbok
4264,ss,Magby,45,75,37,70,55,83,21.4,0.7,Standard,240,magby
4265,ss,Miltank,95,80,105,40,70,100,75.5,1.2,Standard,241,miltank
4266,ss,Blissey,255,10,10,75,135,55,46.8,1.5,Standard,242,blissey
4267,ss,Raikou,90,85,75,115,100,115,178.0,1.9,Standard,243,raikou
4268,ss,Entei,115,115,85,90,75,100,198.0,2.1,Standard,244,entei
4269,ss,Suicune,100,75,115,90,115,85,187.0,2.0,Standard,245,suicune
4270,ss,Larvitar,50,64,50,45,50,41,72.0,0.6,Standard,246,larvitar
4271,ss,Pupitar,70,84,70,65,70,51,152.0,1.2,Standard,247,pupitar
4272,ss,Tyranitar,100,134,110,95,100,61,202.0,2.0,Standard,248,tyranitar
